;;;;;Outcome;Governance;;;Macroeconomic;;;Fiscal;;;;;;;;;;;Demograpy and Access;;;;;Geography and Location;;;;;
IDP;ID;Year;T;Nama;Corrupt;FinAudit;PolComm;YTElection;Resource;Industry;GDPCap;NRRev;GAF;SAF;GSExp;CapExp;GrantExp;SocAssExp;AdminFunc;InfraFunc;EduFunc;HealthFunc;Density;YearsSch;Povrate;Literacy;ElecAcces;Temperature;Rainfall;Elevation;Area;DistCapital;DistJKT
3300;3306;2019;10;Kab. Purworejo;0;4;0,88;1;21,34;26,69;18,59;1,51;74,53;23,95;18,59;14,98;2,01;0,55;36,57;7,70;29,65;17,00;658,10;7,91;11,45;94,26;100,00;24;2023;119,98;1091;88;385
3300;3306;2020;11;Kab. Purworejo;1;4;0,88;0;21,69;26,91;17,07;2,56;75,92;21,52;18,59;11,94;4,22;0,80;39,97;6,79;27,71;19,46;705,34;8,12;11,78;95,35;100,00;25;3428;119,98;1091;88;385
3300;3307;2010;1;Kab. Wonosobo;0;3;0,85;0;36,54;22,24;11,93;7,99;81,78;10,23;19,29;5,81;5,39;0,12;25,44;12,93;36,72;14,60;769,19;5,81;23,15;90,47;98,71;22;5471;267,45;981;69;366
3300;3307;2011;2;Kab. Wonosobo;0;3;0,85;4;35,78;22,12;12,50;7,24;82,22;10,54;24,12;13,48;4,09;0,09;18,70;13,66;48,33;10,20;773,38;5,87;24,21;91,16;99,05;21;3611;267,45;981;69;366
3300;3307;2012;3;Kab. Wonosobo;0;3;0,85;3;35,25;22,37;12,88;6,27;85,70;8,02;18,60;19,21;2,55;0,20;17,26;12,77;48,93;10,96;786,07;5,90;22,50;91,43;99,51;21;3521;267,45;981;69;366
3300;3307;2013;4;Kab. Wonosobo;0;3;0,85;2;33,89;22,74;13,43;4,57;87,79;7,64;18,46;13,99;1,57;0,32;25,77;12,51;35,92;13,82;783,90;5,92;22,08;94,32;99,83;22;4163;267,45;981;69;366
3300;3307;2014;5;Kab. Wonosobo;1;3;0,85;1;33,43;22,56;14,00;4,97;87,82;7,21;17,30;16,89;0,00;0,25;25,44;12,93;36,72;14,60;787,94;6,07;21,42;95,75;99,88;21;3557;267,45;981;69;366
3300;3307;2015;6;Kab. Wonosobo;1;3;0,85;0;32,82;22,77;14,58;4,97;87,82;7,21;17,30;16,89;3,91;1,24;27,15;15,80;50,58;17,23;791,85;6,11;21,45;95,08;100,00;22;3348;267,45;981;69;366
3300;3307;2016;7;Kab. Wonosobo;0;4;0,85;4;32,83;22,64;15,24;3,59;77,97;18,44;15,14;17,10;4,80;0,01;26,35;14,93;36,34;15,95;798,20;6,12;20,53;94,33;99,63;22;5083;267,45;981;69;366
3300;3307;2017;8;Kab. Wonosobo;0;4;0,85;3;31,58;22,94;16,10;3,45;72,95;23,60;19,47;18,13;2,40;0,40;28,52;14,47;35,00;14,18;786,95;6,51;20,32;93,88;99,89;22;3821;267,45;981;69;366
3300;3307;2018;9;Kab. Wonosobo;1;4;0,85;2;30,58;23,29;16,59;3,04;72,63;24,34;20,73;20,56;3,04;0,59;26,52;12,68;33,42;16,25;802,31;6,75;17,58;94,20;99,88;21;3150;267,45;981;69;366
3300;3307;2019;10;Kab. Wonosobo;0;4;0,86;1;29,61;23,45;17,45;2,38;70,96;26,66;25,45;21,27;1,13;0,71;26,60;13,01;31,62;15,45;805,49;6,76;16,63;93,51;99,84;21;2796;267,45;981;69;366
3300;3307;2020;11;Kab. Wonosobo;0;4;0,86;0;31,54;23,63;15,43;3,26;71,15;25,58;20,58;12,92;6,74;1,51;32,19;8,45;31,38;16,94;895,79;6,81;17,36;93,70;100,00;22;4217;267,45;981;69;366
3300;3308;2010;1;Kab. Magelang;1;3;0,82;3;29,20;28,49;12,15;6,88;79,80;13,32;12,14;10,07;2,30;1,32;21,45;7,96;51,89;10,23;1.071,47;6,46;14,14;90,23;99,41;23;4482;366,31;1103;56;404
3300;3308;2011;2;Kab. Magelang;1;3;0,82;2;29,40;28,29;12,83;6,36;83,82;9,82;14,76;7,99;2,10;1,21;21,11;7,89;52,21;10,04;1.082,92;6,73;15,18;93,29;99,51;22;3127;366,31;1103;56;404
3300;3308;2012;3;Kab. Magelang;0;3;0,82;1;27,97;29,35;13,18;6,01;83,41;10,58;13,61;8,32;2,30;1,17;21,35;8,22;50,71;11,02;1.105,60;6,80;13,97;92,48;99,74;22;3032;366,31;1103;56;404
3300;3308;2013;4;Kab. Magelang;0;3;0,82;0;27,06;30,25;13,93;4,46;91,17;4,37;13,27;8,63;2,40;0,22;31,73;10,05;36,60;11,32;1.107,70;6,88;13,96;92,58;99,73;22;3643;366,31;1103;56;404
3300;3308;2014;5;Kab. Magelang;0;3;0,82;4;26,24;30,63;14,54;3,21;92,14;4,65;12,79;19,28;5,18;4,00;19,82;14,08;49,92;7,62;1.118,59;7,02;12,98;92,89;99,83;22;3099;366,31;1103;56;404
3300;3308;2015;6;Kab. Magelang;0;3;0,82;3;25,76;30,77;15,15;3,21;92,14;4,65;12,79;19,28;1,68;0,00;29,22;10,43;43,53;12,63;1.129,29;7,19;13,07;95,27;99,87;22;2832;366,31;1103;56;404
3300;3308;2016;7;Kab. Magelang;0;4;0,82;2;25,25;30,90;15,71;4,19;88,93;6,88;16,42;17,03;0,70;1,90;28,49;13,12;35,59;13,08;1.147,50;7,40;12,67;94,84;99,82;23;4210;366,31;1103;56;404
3300;3308;2017;8;Kab. Magelang;0;4;0,82;1;24,61;30,86;16,57;3,92;91,23;4,86;19,25;20,51;2,83;1,78;33,07;12,05;34,20;11,94;1.148,01;7,41;12,42;94,63;99,83;22;3274;366,31;1103;56;404
3300;3308;2018;9;Kab. Magelang;0;4;0,82;0;23,97;30,94;17,26;2,61;75,85;21,54;19,94;20,18;2,85;1,70;33,53;9,63;30,24;15,91;1.160,24;7,57;11,23;95,03;99,68;22;2642;366,31;1103;56;404
3300;3308;2019;10;Kab. Magelang;0;4;0,86;2;23,09;31,05;18,02;1,94;75,53;22,52;22,56;15,05;1,79;1,18;38,73;6,85;30,00;16,43;1.170,18;7,77;10,67;92,99;100,00;22;2409;366,31;1103;56;404
3300;3308;2020;11;Kab. Magelang;1;4;0,86;1;23,59;31,15;17,59;2,58;74,18;23,24;21,52;9,30;2,42;0,46;42,70;3,36;31,21;16,71;1.178,58;7,78;11,27;94,45;99,81;23;3682;366,31;1103;56;404
3300;3309;2010;1;Kab. Boyolali;0;3;0,83;0;29,48;32,28;14,75;6,76;85,17;8,07;9,43;10,97;3,23;3,29;20,71;7,20;52,27;11,79;922,69;6,50;13,72;85,82;99,45;24;3821;651,68;1008;53;443
3300;3309;2011;2;Kab. Boyolali;1;4;0,65;4;29,40;32,03;15,58;6,41;84,72;8,87;13,18;12,56;2,68;2,72;18,03;6,45;56,28;11,49;928,93;6,53;14,97;88,59;99,89;24;2761;651,68;1008;53;443
3300;3309;2012;3;Kab. Boyolali;1;4;0,65;3;28,59;33,03;16,12;5,92;87,32;6,75;11,24;16,37;1,33;2,61;18,10;10,80;49,20;13,71;945,28;6,55;13,88;87,49;99,65;24;2403;651,68;1008;53;443
3300;3309;2013;4;Kab. Boyolali;1;4;0,65;2;27,68;34,01;17,09;3,89;89,99;6,12;11,24;17,52;2,94;0,36;25,76;9,80;37,84;14,78;943,79;6,61;13,27;88,12;99,71;24;3163;651,68;1008;53;443
3300;3309;2014;5;Kab. Boyolali;0;4;0,65;1;26,46;34,74;17,90;3,40;88,96;7,65;13,24;18,78;2,27;0,29;17,58;10,19;47,16;14,20;949,78;6,69;12,36;88,46;99,90;24;2469;651,68;1008;53;443
3300;3309;2015;6;Kab. Boyolali;0;4;0,65;0;26,22;34,99;18,86;3,40;88,96;7,65;13,24;18,78;3,57;0,51;26,68;10,89;47,81;16,31;955,57;7,10;12,45;91,51;100,00;25;2352;651,68;1008;53;443
3300;3309;2016;7;Kab. Boyolali;0;4;0,65;4;25,77;35,05;19,67;3,40;76,02;20,58;13,05;18,18;1,14;0,49;25,48;11,63;38,96;15,46;965,06;7,17;12,09;90,45;99,75;25;3294;651,68;1008;53;443
3300;3309;2017;8;Kab. Boyolali;0;4;0,65;3;24,66;35,69;20,99;3,34;74,91;21,75;16,89;19,56;1,44;0,99;29,27;10,01;34,92;15,39;956,36;7,44;11,96;90,43;99,84;24;2834;651,68;1008;53;443
3300;3309;2018;9;Kab. Boyolali;1;4;0,65;2;24,38;35,53;21,85;2,98;70,53;26,49;19,70;22,65;1,57;0,71;27,67;9,06;32,85;16,86;971,54;7,55;10,04;90,97;100,00;24;2085;651,68;1008;53;443
3300;3309;2019;10;Kab. Boyolali;0;4;0,48;1;23,82;35,82;23,03;2,62;72,79;24,60;21,62;22,28;1,66;0,60;28,61;11,34;32,25;15,86;976,51;7,56;9,53;90,66;99,90;25;2080;651,68;1008;53;443
3300;3309;2020;11;Kab. Boyolali;1;4;0,48;0;24,62;36,56;21,09;3,19;70,51;26,30;19,83;17,31;3,42;0,65;34,92;5,63;29,19;21,05;1.053,76;7,84;10,18;92,81;100,00;25;3038;651,68;1008;53;443
3300;3310;2010;1;Kab. Klaten;1;3;0,74;0;16,58;37,42;15,05;5,82;85,85;8,34;8,58;3,84;1,66;3,76;18,62;5,04;62,40;6,62;1.716,87;7,33;17,47;89,89;100,00;25;4081;94,63;658;78;450
3300;3310;2011;2;Kab. Klaten;1;3;0,74;4;15,10;37,60;15,92;5,06;86,15;8,79;12,10;9,91;1,31;2,98;15,68;8,24;63,67;5,63;1.724,71;7,35;17,95;87,68;99,48;25;2697;94,63;658;78;450
3300;3310;2012;3;Kab. Klaten;0;3;0,74;3;15,68;37,64;16,57;5,13;88,08;6,78;10,56;12,68;0,65;2,22;15,56;8,00;60,43;5,73;1.751,82;7,43;16,71;87,23;99,58;25;2455;94,63;658;78;450
3300;3310;2013;4;Kab. Klaten;0;3;0,74;2;15,52;38,34;17,62;4,01;90,78;5,21;11,13;11,52;0,61;0,84;29,13;8,35;44,01;9,36;1.745,66;7,74;15,60;89,35;99,57;25;3273;94,63;658;78;450
3300;3310;2014;5;Kab. Klaten;1;3;0,74;1;14,95;39,15;18,56;3,32;91,36;5,32;10,46;14,25;1,53;0,19;19,73;7,25;52,76;10,34;1.753,33;7,92;14,56;92,44;100,00;25;2596;94,63;658;78;450
3300;3310;2015;6;Kab. Klaten;0;4;0,74;0;14,85;39,44;19,47;3,32;91,36;5,32;10,46;14,25;0,42;0,24;30,05;8,94;52,37;9,76;1.760,55;8,16;14,89;91,80;100,00;25;2363;94,63;658;78;450
3300;3310;2016;7;Kab. Klaten;1;3;0,74;4;14,54;39,79;20,34;3,19;76,53;20,27;11,18;9,67;2,49;0,52;32,22;5,84;44,83;10,73;1.772,04;8,22;14,46;92,85;99,86;25;3428;94,63;658;78;450
3300;3310;2017;8;Kab. Klaten;1;3;0,74;3;14,04;40,16;21,61;3,13;78,27;18,60;14,89;14,70;2,70;0,05;36,05;10,73;35,29;10,05;1.757,04;8,23;14,15;92,61;100,00;25;2821;94,63;658;78;450
3300;3310;2018;9;Kab. Klaten;0;4;0,74;2;13,63;40,40;22,50;2,49;74,93;22,58;15,19;14,73;2,02;0,03;37,79;11,72;32,45;9,89;1.779,72;8,24;12,96;91,44;100,00;25;2149;94,63;658;78;450
3300;3310;2019;10;Kab. Klaten;0;4;0,81;1;13,06;40,80;23,66;1,93;76,96;21,10;17,36;11,49;1,84;0,18;40,46;7,81;32,00;11,08;1.785,15;8,31;12,28;93,05;100,00;25;2097;94,63;658;78;450
3300;3310;2020;11;Kab. Klaten;1;4;0,81;0;13,44;40,74;21,80;2,77;76,97;20,26;16,64;6,17;3,83;0,14;44,81;4,45;31,80;12,95;1.915,08;8,58;12,89;94,21;100,00;25;3093;94,63;658;78;450
3300;3311;2010;1;Kab. Sukoharjo;0;3;0,59;0;10,90;43,40;19,85;8,72;83,30;7,97;13,05;7,95;1,28;2,94;28,74;10,35;36,15;13,73;1.685,21;7,66;10,94;90,69;100,00;26;3933;179,79;489;88;472
3300;3311;2011;2;Kab. Sukoharjo;1;3;0,59;4;10,09;44,17;20,81;6,58;85,94;7,48;15,60;10,02;1,03;2,37;30,31;10,40;35,18;14,58;1.701,28;7,94;11,13;89,56;99,87;26;2307;179,79;489;88;472
3300;3311;2012;3;Kab. Sukoharjo;0;3;0,59;3;10,72;44,56;21,61;4,31;89,43;6,26;10,75;19,53;0,72;2,75;30,31;10,40;35,18;14,58;1.735,26;8,09;10,15;88,78;99,73;26;2154;179,79;489;88;472
3300;3311;2013;4;Kab. Sukoharjo;1;3;0,59;2;10,30;45,24;22,84;3,31;90,40;6,29;12,58;16,36;3,85;0,59;28,74;10,35;36,15;13,73;1.736,88;8,25;9,87;91,36;100,00;26;2876;179,79;489;88;472
3300;3311;2014;5;Kab. Sukoharjo;0;3;0,59;1;9,46;45,54;23,86;2,59;91,14;6,27;11,44;12,97;0,70;0,01;28,74;10,35;36,15;13,73;1.752,07;8,41;9,18;92,17;99,75;26;2143;179,79;489;88;472
3300;3311;2015;6;Kab. Sukoharjo;0;4;0,59;0;9,57;44,66;25,01;2,59;91,14;6,27;11,44;12,97;2,63;0,30;29,03;11,82;41,98;14,20;1.766,93;8,50;9,26;92,62;100,00;26;2118;179,79;489;88;472
3300;3311;2016;7;Kab. Sukoharjo;0;4;0,59;4;9,27;44,66;26,06;0,00;76,98;23,02;13,83;17,43;1,61;1,12;23,81;14,82;38,73;14,31;1.792,33;8,58;9,07;93,30;100,00;26;3215;179,79;489;88;472
3300;3311;2017;8;Kab. Sukoharjo;1;4;0,59;3;8,85;44,85;27,61;2,72;74,43;22,85;23,75;13,29;1,37;0,83;29,48;9,71;36,19;14,54;1.789,45;8,71;8,75;93,66;100,00;26;2438;179,79;489;88;472
3300;3311;2018;9;Kab. Sukoharjo;0;4;0,59;2;8,43;45,08;28,88;2,17;74,31;23,52;21,10;18,95;2,26;0,79;33,80;9,96;32,84;14,70;1.809,87;8,84;7,41;93,53;99,81;26;1903;179,79;489;88;472
3300;3311;2019;10;Kab. Sukoharjo;0;4;0,74;1;8,21;44,97;30,36;1,92;75,78;22,31;22,74;16,58;1,96;0,90;32,69;10,68;32,77;14,89;1.823,58;9,10;7,14;94,09;99,90;26;1886;179,79;489;88;472
3300;3311;2020;11;Kab. Sukoharjo;0;4;0,74;0;8,43;44,49;29,33;3,43;73,83;22,73;22,96;11,52;4,12;1,20;35,48;6,62;31,18;16,75;1.855,63;9,34;7,68;94,69;100,00;26;2615;179,79;489;88;472
3300;3312;2010;1;Kab. Wonogiri;0;3;0,75;0;40,15;19,81;14,33;6,11;84,04;9,85;8,97;10,51;2,23;0,07;16,58;8,34;57,30;8,77;517,87;5,58;15,67;82,03;98,85;25;4059;861,70;1794;120;499
3300;3312;2011;2;Kab. Wonogiri;1;3;0,75;4;39,13;20,17;14,83;5,44;84,87;9,69;12,08;10,02;1,98;0,06;16,00;6,18;59,20;9,34;518,41;5,66;15,74;83,50;99,74;24;2531;861,70;1794;120;499
3300;3312;2012;3;Kab. Wonogiri;0;3;0,75;3;38,69;20,47;15,43;4,75;87,33;7,91;10,19;14,02;1,24;0,14;17,24;5,45;57,98;9,40;527,61;6,03;14,67;84,33;99,56;24;2420;861,70;1794;120;499
3300;3312;2013;4;Kab. Wonogiri;0;3;0,75;2;37,56;21,03;16,24;4,44;88,27;7,28;13,15;13,25;1,77;0,30;29,11;8,66;39,85;11,17;525,38;6,12;14,02;84,60;99,82;24;2992;861,70;1794;120;499
3300;3312;2014;5;Kab. Wonogiri;0;3;0,75;1;36,08;21,42;17,03;2,56;91,98;5,46;13,43;13,55;5,31;1,69;29,11;8,66;39,85;11,17;527,30;6,23;13,09;85,94;99,90;24;2337;861,70;1794;120;499
3300;3312;2015;6;Kab. Wonogiri;0;4;0,75;0;35,48;21,63;17,89;2,56;91,98;5,46;13,43;13,55;1,51;0,01;30,29;9,70;51,74;12,20;529,08;6,39;12,98;87,12;100,00;24;2270;861,70;1794;120;499
3300;3312;2016;7;Kab. Wonogiri;1;4;0,75;4;34,75;21,96;18,73;2,42;77,91;19,67;10,03;18,97;0,78;0,17;23,14;13,55;41,87;12,86;531,88;6,57;13,12;88,14;100,00;25;3831;861,70;1794;120;499
3300;3312;2017;8;Kab. Wonogiri;0;4;0,75;3;33,56;22,50;19,91;2,25;74,03;23,72;13,83;21,73;0,66;0,29;23,57;15,80;39,25;12,17;526,95;6,68;12,90;89,61;100,00;24;2713;861,70;1794;120;499
3300;3312;2018;9;Kab. Wonogiri;1;4;0,75;2;32,15;22,97;20,73;1,82;73,41;24,78;15,10;18,11;0,67;0,53;26,00;9,13;39,18;15,84;533,59;6,88;10,75;90,09;99,89;24;2074;861,70;1794;120;499
3300;3312;2019;10;Kab. Wonogiri;0;4;0,67;1;30,51;23,42;21,74;1,39;74,07;24,54;13,37;23,01;0,72;0,40;57,45;0,00;36,25;6,31;534,92;7,04;10,25;91,53;100,00;24;2077;861,70;1794;120;499
3300;3312;2020;11;Kab. Wonogiri;1;4;0,67;0;32,08;23,92;19,71;2,20;73,99;23,80;14,33;12,87;2,48;0,48;55,03;0,00;38,11;6,86;581,58;7,33;10,86;90,46;100,00;25;2898;861,70;1794;120;499
3300;3313;2010;1;Kab. Karanganyar;0;3;0,76;3;17,23;49,87;20,16;7,80;83,38;8,82;8,36;11,97;4,24;3,72;20,32;3,82;54,51;8,91;1.048,74;7,26;13,98;86,91;99,73;25;4230;651,99;775;96;489
3300;3313;2011;2;Kab. Karanganyar;0;3;0,76;2;16,70;49,83;20,94;6,40;85,03;8,57;10,97;8,80;3,80;3,33;16,58;5,47;56,69;9,08;1.059,70;7,46;15,29;89,37;100,00;24;2554;651,99;775;96;489
3300;3313;2012;3;Kab. Karanganyar;1;3;0,76;1;15,71;50,91;21,72;7,24;86,12;6,63;9,20;10,46;0,64;3,10;27,89;9,52;37,97;12,68;1.081,72;7,80;14,07;88,95;100,00;25;2270;651,99;775;96;489
3300;3313;2013;4;Kab. Karanganyar;0;3;0,76;0;15,38;51,43;22,92;3,92;89,95;6,13;10,72;11,54;0,68;6,78;27,89;9,52;37,97;12,68;1.083,53;8,38;13,58;90,31;100,00;25;3029;651,99;775;96;489
3300;3313;2014;5;Kab. Karanganyar;1;4;0,76;4;14,89;51,84;23,89;2,99;91,02;5,99;16,81;13,87;7,03;1,08;20,89;9,76;48,18;10,75;1.093,96;8,47;12,62;93,15;100,00;25;2295;651,99;775;96;489
3300;3313;2015;6;Kab. Karanganyar;1;4;0,76;3;14,95;51,63;24,86;2,99;91,02;5,99;16,81;13,87;0,77;0,24;28,60;9,07;47,09;13,62;1.104,20;8,48;12,46;91,04;99,89;25;2315;651,99;775;96;489
3300;3313;2016;7;Kab. Karanganyar;0;4;0,76;2;14,58;51,84;25,80;2,97;71,66;25,38;16,94;18,31;3,74;0,31;25,14;9,99;39,15;14,85;1.121,61;8,49;12,49;90,39;100,00;25;3580;651,99;775;96;489
3300;3313;2017;8;Kab. Karanganyar;1;4;0,76;1;14,10;52,10;27,41;3,10;76,97;19,93;21,91;13,16;5,44;0,43;30,91;9,28;36,94;13,56;1.116,62;8,50;12,28;91,23;100,00;25;2596;651,99;775;96;489
3300;3313;2018;9;Kab. Karanganyar;0;4;0,76;0;13,75;52,33;28,61;2,93;73,82;23,25;23,20;12,69;4,21;0,23;31,77;8,14;36,40;14,08;1.133,71;8,51;10,01;93,48;100,00;25;2064;651,99;775;96;489
3300;3313;2019;10;Kab. Karanganyar;0;4;0,82;2;13,20;52,61;30,00;2,18;74,96;22,86;24,02;12,68;4,79;0,59;31,72;8,28;36,42;14,33;1.143,31;8,52;9,55;93,16;100,00;25;2116;651,99;775;96;489
3300;3313;2020;11;Kab. Karanganyar;1;4;0,82;1;13,59;52,66;28,01;3,20;73,53;23,27;25,14;7,10;5,57;0,58;34,62;5,13;36,89;15,84;1.201,91;8,56;10,28;93,47;100,00;25;2648;651,99;775;96;489
3300;3314;2010;1;Kab. Sragen;0;3;0,82;1;22,83;35,59;18,45;6,08;86,01;7,91;12,82;9,56;0,45;3,49;18,36;6,26;53,31;10,81;911,59;6,24;17,49;88,74;99,43;26;3516;432,22;942;77;477
3300;3314;2011;2;Kab. Sragen;1;3;0,82;0;22,40;35,60;19,57;5,29;84,88;9,83;13,57;6,87;0,40;3,06;16,56;6,05;56,21;11,50;915,50;6,26;17,95;83,22;99,25;26;2250;432,22;942;77;477
3300;3314;2012;3;Kab. Sragen;0;3;0,82;3;21,95;36,82;20,45;4,74;87,47;7,79;13,59;10,48;1,43;1,85;18,82;4,56;53,03;12,89;929,67;6,28;16,72;82,07;99,44;26;1978;432,22;942;77;477
3300;3314;2013;4;Kab. Sragen;1;3;0,82;2;21,50;37,69;21,91;4,49;89,16;6,35;17,22;10,03;2,53;0,71;28,38;9,10;36,77;14,93;926,17;6,69;15,93;82,91;100,00;26;2600;432,22;942;77;477
3300;3314;2014;5;Kab. Sragen;0;3;0,82;1;19,17;39,41;23,04;2,68;90,04;7,27;18,07;15,75;3,83;0,35;28,38;9,10;36,77;14,93;930,01;6,85;14,87;87,25;99,94;26;1886;432,22;942;77;477
3300;3314;2015;6;Kab. Sragen;0;4;0,82;0;18,78;40,03;24,33;2,68;90,04;7,27;18,07;15,75;3,59;0,00;30,44;11,04;50,01;17,58;933,65;6,86;14,86;82,42;99,86;27;2006;432,22;942;77;477
3300;3314;2016;7;Kab. Sragen;0;4;0,82;4;18,25;40,61;25,58;2,83;74,02;23,15;13,84;15,38;4,37;0,79;26,09;11,21;37,02;16,08;939,32;6,87;14,38;83,22;99,90;27;2967;432,22;942;77;477
3300;3314;2017;8;Kab. Sragen;0;4;0,82;3;17,46;41,33;27,42;2,45;74,86;22,69;16,34;15,87;2,75;1,08;30,19;12,68;34,97;15,67;928,64;7,04;14,02;86,47;100,00;26;2276;432,22;942;77;477
3300;3314;2018;9;Kab. Sragen;1;4;0,82;2;16,87;41,74;28,56;1,96;75,12;22,92;17,61;19,14;2,56;0,63;28,71;16,11;33,07;16,34;943,06;7,22;13,12;87,19;99,76;27;1678;432,22;942;77;477
3300;3314;2019;10;Kab. Sragen;0;4;0,85;1;16,25;42,11;30,15;1,47;75,69;22,84;20,23;11,92;2,34;1,29;32,04;7,66;34,25;18,65;945,85;7,34;12,79;86,70;100,00;27;1800;432,22;942;77;477
3300;3314;2020;11;Kab. Sragen;1;4;0,85;0;16,62;42,01;26,99;2,27;73,33;24,40;19,77;12,60;4,06;0,42;31,63;6,11;32,31;22,61;1.037,65;7,65;13,38;88,50;100,00;27;2291;432,22;942;77;477
3300;3315;2010;1;Kab. Grobogan;0;3;0,83;1;35,02;15,13;9,75;8,14;82,81;9,04;14,49;10,16;3,48;3,13;24,31;8,10;47,00;10,92;649,83;6,13;17,86;87,92;99,50;26;3471;229,31;2014;60;464
3300;3315;2011;2;Kab. Grobogan;1;3;0,83;0;33,14;15,57;10,00;7,22;83,06;9,71;16,88;13,75;2,68;2,41;19,28;6,98;55,72;10,14;653,80;6,18;17,38;89,57;99,26;26;2338;229,31;2014;60;464
3300;3315;2012;3;Kab. Grobogan;1;3;0,83;3;33,06;15,80;10,34;6,84;83,23;9,94;15,83;15,79;2,17;1,96;19,00;11,09;48,47;12,08;664,94;6,23;16,13;90,94;99,77;27;2058;229,31;2014;60;464
3300;3315;2013;4;Kab. Grobogan;0;3;0,83;2;32,24;16,22;10,83;5,95;84,35;9,70;13,13;23,41;1,96;0,85;23,51;13,63;34,67;18,39;663,54;6,25;14,87;91,78;99,68;27;2591;229,31;2014;60;464
3300;3315;2014;5;Kab. Grobogan;1;3;0,83;1;30,71;16,93;11,21;5,95;86,46;7,59;16,83;18,26;4,02;0,05;23,51;13,63;34,67;18,39;667,34;6,32;13,86;94,90;99,80;27;2025;229,31;2014;60;464
3300;3315;2015;6;Kab. Grobogan;0;4;0,83;0;31,32;16,80;11,81;5,95;86,46;7,59;16,83;18,26;1,57;0,65;29,11;14,68;47,23;18,47;671,05;6,33;13,68;92,90;99,90;27;2067;229,31;2014;60;464
3300;3315;2016;7;Kab. Grobogan;0;4;0,83;4;30,74;16,95;12,24;3,79;74,53;21,68;18,78;21,23;4,18;0,59;24,52;15,75;32,48;17,56;677,05;6,62;13,57;93,69;99,93;27;2919;229,31;2014;60;464
3300;3315;2017;8;Kab. Grobogan;0;4;0,83;3;29,91;17,21;13,04;3,13;71,69;25,17;22,33;23,63;2,93;0,39;26,03;19,46;32,04;14,59;672,33;6,66;13,27;92,73;99,76;27;2487;229,31;2014;60;464
3300;3315;2018;9;Kab. Grobogan;0;4;0,83;2;28,66;17,79;13,63;2,69;71,97;25,34;25,10;18,05;2,69;0,84;27,12;11,94;34,91;18,26;681,07;6,67;12,31;91,53;99,78;27;1679;229,31;2014;60;464
3300;3315;2019;10;Kab. Grobogan;0;4;0,83;1;26,89;18,22;14,29;2,20;73,19;24,61;27,50;17,59;1,79;0,62;30,56;9,34;33,49;17,69;684,14;6,86;11,77;94,54;100,00;27;1919;229,31;2014;60;464
3300;3315;2020;11;Kab. Grobogan;0;4;0,83;0;27,94;18,10;13,34;3,28;71,92;24,80;25,48;13,49;4,08;1,31;35,10;7,38;34,08;16,42;721,75;6,91;12,46;94,21;100,00;27;2410;229,31;2014;60;464
3300;3316;2010;1;Kab. Blora;0;3;0,85;0;44,78;13,77;12,23;13,15;74,29;12,56;11,92;6,69;3,83;3,44;13,51;5,95;48,16;9,97;459,78;5,48;16,27;81,84;99,69;26;3529;123,15;1805;110;513
3300;3316;2011;2;Kab. Blora;0;3;0,85;4;43,95;13,50;12,71;12,37;76,81;10,82;13,15;11,43;3,29;2,96;19,93;10,21;44,00;12,19;462,03;5,77;16,24;85,06;99,79;26;2397;123,15;1805;110;513
3300;3316;2012;3;Kab. Blora;1;3;0,85;3;43,16;14,04;13,12;11,05;82,34;6,60;11,06;19,47;0,85;2,95;19,93;10,21;44,00;12,19;469,43;5,83;15,10;83,42;99,77;26;2060;123,15;1805;110;513
3300;3316;2013;4;Kab. Blora;0;3;0,85;2;42,64;14,18;13,87;10,48;83,59;5,93;10,66;19,75;3,67;0,24;19,93;10,21;44,00;12,19;467,94;5,90;14,64;86,63;100,00;26;2672;123,15;1805;110;513
3300;3316;2014;5;Kab. Blora;0;4;0,85;1;40,59;14,98;14,41;9,19;84,54;6,27;8,63;22,83;12,14;0,68;19,93;10,21;44,00;12,19;470,11;6,02;13,66;89,42;100,00;27;2057;123,15;1805;110;513
3300;3316;2015;6;Kab. Blora;1;4;0,85;0;40,76;14,42;15,12;9,19;84,54;6,27;8,63;22,83;6,92;0,45;26,16;13,93;47,79;15,07;472,19;6,04;13,52;86,97;100,00;27;2076;123,15;1805;110;513
3300;3316;2016;7;Kab. Blora;0;4;0,85;4;48,90;12,31;18,55;8,32;70,84;20,83;10,93;22,28;1,59;0,11;25,66;13,44;36,72;14,76;475,48;6,18;13,33;88,73;99,77;27;3140;123,15;1805;110;513
3300;3316;2017;8;Kab. Blora;1;4;0,85;3;48,98;12,36;19,72;8,40;68,73;22,87;14,31;21,24;1,07;0,04;28,16;13,69;35,96;14,74;473,97;6,45;13,04;87,33;99,88;26;2548;123,15;1805;110;513
3300;3316;2018;9;Kab. Blora;0;4;0,85;2;47,59;12,65;20,42;8,42;67,37;24,21;14,46;23,60;1,68;0,07;26,79;15,44;34,40;16,44;477,73;6,46;11,90;88,30;100,00;27;1830;123,15;1805;110;513
3300;3316;2019;10;Kab. Blora;1;4;0,88;1;45,47;13,04;21,18;8,31;67,04;24,64;16,22;21,21;1,34;0,19;29,51;12,88;34,48;16,46;479,34;6,58;11,32;87,97;99,90;27;1992;123,15;1805;110;513
